id,width,height,hotspot_x,hotspot_y,visible_pixels,visible_colors,aspect_ratio,localization_family
4434,36,66,66,50,1215,28,0.545,
4435,36,66,66,50,1214,28,0.545,
4436,35,66,66,50,1209,26,0.530,
4437,35,66,66,50,1205,28,0.530,
4438,35,66,66,50,1203,28,0.530,
4439,35,66,66,50,1202,28,0.530,
4440,35,66,66,50,1183,28,0.530,
4441,49,73,52,43,1208,28,0.671,
4442,56,78,45,38,1225,28,0.718,
4443,65,77,36,39,1235,28,0.844,
4444,74,79,27,37,1248,28,0.937,
4445,84,85,22,31,1239,28,0.988,
4446,48,83,66,33,1236,28,0.578,
4447,58,80,64,36,1247,28,0.725,
4448,69,85,61,31,1259,28,0.812,
4449,71,92,63,24,1274,28,0.772,
4450,77,100,60,16,1273,28,0.770,
4451,48,106,53,10,1232,28,0.453,
4452,56,111,45,5,1235,28,0.505,
4453,65,115,38,1,1265,28,0.565,
4454,80,74,30,42,1256,28,1.081,
4455,93,75,24,41,1266,28,1.240,
4456,106,71,19,45,1256,28,1.493,
4457,116,73,16,43,1243,28,1.589,
4458,125,79,14,37,1281,28,1.582,
4459,91,79,54,37,1265,28,1.152,
4460,99,85,51,31,1273,28,1.165,
4461,105,91,48,25,1284,28,1.154,
4462,59,94,42,22,1234,28,0.628,
4463,65,94,36,22,1220,28,0.691,
4464,55,87,46,29,1207,28,0.632,
4465,35,66,66,50,1203,28,0.530,
4466,36,66,66,50,1215,28,0.545,
4467,32,65,68,50,1156,23,0.492,
4468,25,64,66,50,1059,16,0.391,
4469,25,64,66,50,1064,16,0.391,
4470,25,64,66,50,1059,16,0.391,
4471,25,64,66,50,1064,16,0.391,
4472,25,64,66,50,1059,16,0.391,
4473,25,64,66,50,1064,16,0.391,
4474,25,64,66,50,1059,16,0.391,
4475,24,65,68,50,1061,19,0.369,
4476,24,66,66,50,1078,22,0.364,
4477,26,12,70,75,198,1,2.167,
4478,37,65,67,52,878,14,0.569,
4479,39,71,67,46,882,14,0.549,
4480,41,73,67,44,888,14,0.562,
4481,34,60,67,57,869,14,0.567,
4482,37,65,67,52,872,14,0.569,
4483,39,71,67,46,882,14,0.549,
4484,40,73,67,44,888,14,0.548,
4485,34,60,67,57,875,14,0.567,
4486,26,13,70,73,260,1,2.000,
4487,40,71,55,46,915,21,0.563,
4488,42,73,53,44,922,21,0.575,
4489,35,60,60,57,907,20,0.583,
4490,38,65,57,52,911,20,0.585,
4491,40,71,55,46,915,20,0.563,
4492,41,73,54,44,920,20,0.562,
4493,35,60,60,57,909,21,0.583,
4494,38,65,57,52,911,21,0.585,
4495,26,13,70,74,220,1,2.000,
4496,38,69,55,48,882,14,0.551,
4497,39,71,54,46,888,14,0.549,
4498,33,58,60,59,875,14,0.569,
4499,36,63,57,54,872,14,0.571,
4500,38,69,55,48,876,14,0.551,
4501,40,71,53,46,888,14,0.563,
4502,33,58,60,59,875,14,0.569,
4503,36,63,57,54,878,14,0.571,
4504,26,12,69,74,229,1,2.167,
4505,41,69,65,48,915,21,0.594,
4506,43,71,65,46,922,21,0.606,
4507,36,58,65,59,907,20,0.621,
4508,39,63,65,54,911,20,0.619,
4509,41,69,65,48,915,20,0.594,
4510,42,71,65,46,920,20,0.592,
4511,36,58,65,59,909,21,0.621,
4512,39,63,65,54,911,21,0.619,
4513,24,64,67,35,1017,15,0.375,
4514,24,63,67,35,1024,15,0.381,
4515,24,64,67,35,1017,15,0.375,
4516,24,65,67,35,1012,15,0.369,
4517,24,65,70,35,1058,21,0.369,
4518,24,64,70,35,1062,21,0.375,
4519,24,65,70,35,1058,21,0.369,
4520,24,66,70,35,1050,21,0.364,
4521,24,64,69,35,1017,15,0.375,
4522,24,63,69,35,1024,15,0.381,
4523,24,64,69,35,1017,15,0.375,
4524,24,65,69,35,1012,15,0.369,
4525,24,65,66,35,1058,21,0.369,
4526,24,64,66,35,1062,21,0.375,
4527,24,65,66,35,1058,21,0.369,
4528,24,66,66,35,1050,21,0.364,
4529,27,15,71,71,286,1,1.800,
4530,38,18,73,66,352,1,2.111,
4531,32,16,73,68,318,1,2.000,
4532,31,15,73,69,308,1,2.067,
4533,30,14,73,70,297,1,2.143,
4534,29,14,73,70,298,1,2.071,
4535,29,14,73,70,298,1,2.071,
4536,30,14,72,70,298,1,2.143,
4537,30,14,72,70,299,1,2.143,
4538,30,14,72,70,303,1,2.143,
4539,30,14,72,70,304,1,2.143,
4540,31,14,71,70,307,1,2.214,
4541,31,14,71,70,307,1,2.214,
4542,31,14,71,70,306,1,2.214,
4543,30,14,72,70,305,1,2.143,
4544,30,14,72,70,305,1,2.143,
4545,30,14,72,70,304,1,2.143,
4546,29,14,73,70,302,1,2.071,
4547,29,14,73,70,302,1,2.071,
4548,29,14,73,70,299,1,2.071,
4549,29,15,73,69,297,1,1.933,
4550,29,15,73,69,304,1,1.933,
4551,29,16,73,68,305,1,1.813,
4552,30,18,73,66,326,1,1.667,
4553,32,16,72,68,314,1,2.000,
4554,34,13,71,71,298,1,2.615,
4555,39,13,71,71,320,1,3.000,
4556,36,13,71,71,307,1,2.769,
4557,27,15,71,71,286,1,1.800,
4558,24,65,67,50,1072,15,0.369,
4559,29,65,67,50,1088,15,0.446,
4560,24,64,67,51,1052,15,0.375,
4561,24,64,67,51,1052,15,0.375,
4562,24,64,67,51,1052,15,0.375,
4563,24,65,67,50,1065,15,0.369,
4564,24,64,67,51,1052,15,0.375,
4565,24,65,67,50,1065,15,0.369,
4566,24,64,67,51,1052,15,0.375,
4567,28,64,63,51,1056,17,0.438,
4568,30,66,61,49,1070,17,0.455,
4569,32,67,59,48,1089,17,0.478,
4570,33,68,58,47,1115,17,0.485,
4571,33,68,58,47,1115,18,0.485,
4572,33,68,58,47,1115,18,0.485,
4573,33,68,58,47,1115,18,0.485,
4574,33,68,58,47,1115,18,0.485,
4575,34,68,57,47,1115,17,0.500,
4576,36,68,55,47,1115,17,0.529,
4577,38,68,53,47,1115,17,0.559,
4578,39,68,52,47,1115,17,0.574,
4579,40,69,51,46,1088,16,0.580,
4580,24,64,67,51,1052,15,0.375,
4581,25,64,67,51,1061,15,0.391,
4582,26,64,67,51,1077,15,0.406,
4583,26,64,67,51,1087,15,0.406,
4584,29,64,67,51,1076,15,0.453,
4585,28,65,67,50,1092,15,0.431,
4586,24,65,67,50,1072,15,0.369,
4587,32,17,70,69,355,1,1.882,
4588,41,21,61,69,435,1,1.952,
4589,32,17,70,69,376,1,1.882,
4590,32,17,70,69,379,1,1.882,
4591,32,17,70,69,381,1,1.882,
4592,32,17,70,69,385,1,1.882,
4593,32,17,70,69,392,1,1.882,
4594,33,17,70,69,397,1,1.941,
4595,33,17,70,69,400,1,1.941,
4596,34,17,70,69,400,1,2.000,
4597,34,17,70,69,401,1,2.000,
4598,34,17,70,69,399,1,2.000,
4599,34,17,70,69,400,1,2.000,
4600,34,17,70,69,402,1,2.000,
4601,34,17,70,69,402,1,2.000,
4602,34,17,70,69,402,1,2.000,
4603,34,17,70,69,401,1,2.000,
4604,34,17,70,69,400,1,2.000,
4605,34,17,70,69,397,1,2.000,
4606,33,17,70,69,392,1,1.941,
4607,33,17,70,69,388,1,1.941,
4608,32,17,70,69,383,1,1.882,
4609,32,17,70,69,378,1,1.882,
4610,37,17,65,69,394,1,2.176,
4611,40,17,62,69,402,1,2.353,
4612,32,17,70,69,363,1,1.882,
4613,32,18,70,69,383,1,1.778,
4614,32,21,70,69,396,1,1.524,
4615,32,17,70,69,355,1,1.882,
4616,24,66,70,50,1078,22,0.364,
4617,27,66,67,50,1110,21,0.409,
4618,24,65,70,51,1067,18,0.369,
4619,24,65,70,51,1067,18,0.369,
4620,24,65,70,51,1067,18,0.369,
4621,24,66,70,50,1083,18,0.364,
4622,24,65,70,51,1067,18,0.369,
4623,24,66,70,50,1083,18,0.364,
4624,24,65,70,51,1067,18,0.369,
4625,30,65,70,51,1071,19,0.462,
4626,32,66,70,50,1085,19,0.485,
4627,34,67,70,49,1104,19,0.507,
4628,35,68,70,48,1130,19,0.515,
4629,35,68,70,48,1130,20,0.515,
4630,35,68,70,48,1130,20,0.515,
4631,35,68,70,48,1130,20,0.515,
4632,35,68,70,48,1130,20,0.515,
4633,36,68,70,48,1130,19,0.529,
4634,38,68,70,48,1130,19,0.559,
4635,40,68,70,48,1130,19,0.588,
4636,41,68,70,48,1130,19,0.603,
4637,42,69,70,47,1103,19,0.609,
4638,24,65,70,51,1067,18,0.369,
4639,24,65,70,51,1066,19,0.369,
4640,26,65,68,51,1077,19,0.400,
4641,24,65,70,51,1060,19,0.369,
4642,24,65,70,51,1046,19,0.369,
4643,24,66,70,50,1073,21,0.364,
4644,24,66,70,50,1078,22,0.364,
4645,32,14,70,71,265,1,2.286,
4646,42,18,60,66,338,1,2.333,
4647,32,16,70,68,295,1,2.000,
4648,32,15,70,69,288,1,2.133,
4649,32,15,70,69,283,1,2.133,
4650,32,14,70,70,285,1,2.286,
4651,33,14,70,70,282,1,2.357,
4652,33,14,70,70,280,1,2.357,
4653,34,14,70,70,281,1,2.429,
4654,35,14,69,70,283,1,2.500,
4655,35,14,69,70,283,1,2.500,
4656,36,14,69,70,281,1,2.571,
4657,36,14,69,70,280,1,2.571,
4658,36,14,69,70,281,1,2.571,
4659,35,14,69,70,283,1,2.500,
4660,35,14,69,70,283,1,2.500,
4661,35,14,69,70,282,1,2.500,
4662,34,14,69,70,281,1,2.429,
4663,33,14,70,70,282,1,2.357,
4664,32,14,70,70,282,1,2.286,
4665,32,15,70,69,283,1,2.133,
4666,32,15,70,69,284,1,2.133,
4667,32,16,70,68,287,1,2.000,
4668,32,18,70,66,298,1,1.778,
4669,32,15,70,69,290,1,2.133,
4670,32,13,70,71,273,1,2.462,
4671,38,13,64,71,295,1,2.923,
4672,41,13,61,71,289,1,3.154,
4673,32,14,70,71,265,1,2.286,
4674,24,65,69,50,1072,15,0.369,
4675,29,65,64,50,1088,15,0.446,
4676,24,64,69,51,1052,15,0.375,
4677,24,64,69,51,1052,15,0.375,
4678,24,64,69,51,1052,15,0.375,
4679,24,65,69,50,1065,15,0.369,
4680,24,64,69,51,1052,15,0.375,
4681,24,65,69,50,1065,15,0.369,
4682,24,64,69,51,1052,15,0.375,
4683,28,64,69,51,1056,17,0.438,
4684,30,66,69,49,1070,17,0.455,
4685,32,67,69,48,1089,17,0.478,
4686,33,68,69,47,1115,17,0.485,
4687,33,68,69,47,1115,18,0.485,
4688,33,68,69,47,1115,18,0.485,
4689,33,68,69,47,1115,18,0.485,
4690,33,68,69,47,1115,18,0.485,
4691,34,68,69,47,1115,17,0.500,
4692,36,68,69,47,1115,17,0.529,
4693,38,68,69,47,1115,17,0.559,
4694,39,68,69,47,1115,17,0.574,
4695,40,69,69,46,1088,16,0.580,
4696,24,64,69,51,1052,15,0.375,
4697,25,64,68,51,1061,15,0.391,
4698,26,64,67,51,1077,15,0.406,
4699,26,64,67,51,1087,15,0.406,
4700,29,64,64,51,1076,15,0.453,
4701,28,65,65,50,1092,15,0.431,
4702,24,65,69,50,1072,15,0.369,
4703,29,18,70,69,290,2,1.611,
4704,40,20,73,69,362,2,2.000,
4705,32,18,73,69,310,2,1.778,
4706,31,17,73,69,304,2,1.824,
4707,29,18,73,69,310,2,1.611,
4708,29,17,73,69,303,2,1.706,
4709,29,17,73,69,302,2,1.706,
4710,30,18,72,69,308,2,1.667,
4711,30,17,72,69,308,2,1.765,
4712,31,17,71,69,310,2,1.824,
4713,31,17,71,69,309,2,1.824,
4714,31,17,71,69,308,2,1.824,
4715,32,17,70,69,311,2,1.882,
4716,32,17,70,69,311,2,1.882,
4717,32,17,70,69,313,2,1.882,
4718,32,17,70,69,314,2,1.882,
4719,31,17,71,69,311,2,1.824,
4720,31,17,71,69,309,2,1.824,
4721,31,17,71,69,309,2,1.824,
4722,30,17,72,69,308,2,1.765,
4723,30,18,72,69,312,2,1.667,
4724,31,17,73,69,304,2,1.824,
4725,32,18,73,69,309,2,1.778,
4726,38,18,73,69,316,2,2.111,
4727,35,17,73,69,314,2,2.059,
4728,26,18,73,69,281,2,1.444,
4729,26,18,73,69,306,2,1.444,
4730,26,20,73,69,304,2,1.300,
4731,29,18,70,69,290,2,1.611,
4732,24,66,66,50,1078,22,0.364,
4733,27,66,66,50,1110,21,0.409,
4734,24,65,66,51,1067,18,0.369,
4735,24,65,66,51,1067,18,0.369,
4736,24,65,66,51,1067,18,0.369,
4737,24,66,66,50,1083,18,0.364,
4738,24,65,66,51,1067,18,0.369,
4739,24,66,66,50,1083,18,0.364,
4740,24,65,66,51,1067,18,0.369,
4741,30,65,60,51,1071,19,0.462,
4742,32,66,58,50,1085,19,0.485,
4743,34,67,56,49,1104,19,0.507,
4744,35,68,55,48,1130,19,0.515,
4745,35,68,55,48,1130,20,0.515,
4746,35,68,55,48,1130,20,0.515,
4747,35,68,55,48,1130,20,0.515,
4748,35,68,55,48,1130,20,0.515,
4749,36,68,54,48,1130,19,0.529,
4750,38,68,52,48,1130,19,0.559,
4751,40,68,50,48,1130,19,0.588,
4752,41,68,49,48,1130,19,0.603,
4753,42,69,48,47,1103,19,0.609,
4754,24,65,66,51,1067,18,0.369,
4755,24,65,66,51,1066,19,0.369,
4756,26,65,66,51,1077,19,0.400,
4757,24,65,66,51,1060,19,0.369,
4758,24,65,66,51,1046,19,0.369,
4759,24,66,66,50,1073,21,0.364,
4760,24,66,66,50,1078,22,0.364,
4761,27,72,75,16,1113,19,0.375,
4762,27,72,75,15,1113,19,0.375,
4763,27,72,75,14,1113,19,0.375,
4764,27,72,75,15,1113,19,0.375,
4765,27,72,75,16,1113,19,0.375,
4766,27,72,75,17,1113,19,0.375,
4767,27,72,75,18,1113,19,0.375,
4768,27,72,75,17,1113,19,0.375,
4769,24,74,64,21,1194,24,0.324,
4770,24,74,64,20,1194,24,0.324,
4771,24,74,64,19,1194,24,0.324,
4772,24,74,64,20,1194,24,0.324,
4773,24,74,64,21,1194,24,0.324,
4774,24,74,64,22,1194,24,0.324,
4775,24,74,64,23,1194,24,0.324,
4776,24,74,64,23,1194,24,0.324,
4777,27,72,58,16,1113,19,0.375,
4778,27,72,58,15,1113,19,0.375,
4779,27,72,58,14,1113,19,0.375,
4780,27,72,58,15,1113,19,0.375,
4781,27,72,58,16,1113,19,0.375,
4782,27,72,58,17,1113,19,0.375,
4783,27,72,58,18,1113,19,0.375,
4784,27,72,58,17,1113,19,0.375,
4785,24,74,72,21,1194,24,0.324,
4786,24,74,72,20,1194,24,0.324,
4787,24,74,72,19,1194,24,0.324,
4788,24,74,72,20,1194,24,0.324,
4789,24,74,72,21,1194,24,0.324,
4790,24,74,72,22,1194,24,0.324,
4791,24,74,72,23,1194,24,0.324,
4792,24,74,72,23,1194,24,0.324,
4793,30,30,63,61,686,1,1.000,
4794,43,33,56,46,1026,1,1.303,
4795,48,56,50,36,1576,1,0.857,
4796,56,67,44,26,1661,1,0.836,
4797,63,67,41,21,1871,1,0.940,
4798,55,73,47,21,1904,1,0.753,
4799,56,59,46,32,1930,1,0.949,
4800,56,67,43,28,1958,1,0.836,
4801,54,61,45,30,1657,1,0.885,
4802,48,49,51,30,1274,1,0.980,
4803,56,64,42,28,1637,1,0.875,
4804,56,67,44,26,1661,1,0.836,
4805,63,67,41,21,1645,1,0.940,
4806,55,73,47,21,1740,1,0.753,
4807,56,55,46,36,1692,1,1.018,
4808,56,67,43,28,1728,1,0.836,
4809,56,69,47,25,1779,1,0.812,
4810,54,47,42,30,1376,1,1.149,
4811,56,69,48,25,1761,1,0.812,
4812,62,55,41,32,1405,1,1.127,
4813,63,50,37,39,1531,1,1.260,
4814,47,66,53,24,1688,1,0.712,
4815,49,62,48,20,1564,1,0.790,
4816,42,51,43,23,1145,1,0.824,
4817,35,40,33,29,543,1,0.875,
4818,24,31,28,32,122,1,0.774,
4819,24,66,70,50,1083,21,0.364,
4820,28,66,66,50,1102,20,0.424,
4821,30,66,64,50,1156,19,0.455,
4822,47,66,47,50,1292,25,0.712,
4823,50,66,44,50,1514,25,0.758,
4824,47,66,45,50,1744,23,0.712,
4825,49,66,51,50,2053,24,0.742,
4826,41,74,59,50,2267,23,0.554,
4827,40,73,60,50,2413,23,0.548,
4828,41,74,59,50,2380,23,0.554,
4829,43,74,57,50,2380,23,0.581,
4830,40,74,60,50,2385,23,0.541,
4831,41,72,60,52,2326,23,0.569,
4832,40,72,60,52,2246,19,0.556,
4833,40,72,60,52,2170,17,0.556,
4834,40,72,60,52,2136,13,0.556,
4835,40,72,60,52,2136,13,0.556,
4836,40,72,60,52,2216,16,0.556,
4837,40,79,60,45,2281,16,0.506,
4838,40,72,60,52,2196,16,0.556,
4839,40,72,60,52,2189,16,0.556,
4840,40,72,60,52,2189,16,0.556,
4841,40,72,60,52,2236,17,0.556,
4842,40,74,60,50,2260,17,0.541,
4843,40,72,60,52,2209,17,0.556,
4844,40,72,60,52,2209,17,0.556,
4845,40,72,60,52,2209,17,0.556,
4846,40,72,60,52,2209,17,0.556,
4847,40,72,60,52,2231,17,0.556,
4848,40,72,60,52,2263,17,0.556,
4849,40,76,60,48,2273,17,0.526,
4850,40,82,60,42,2285,17,0.488,
4851,40,83,60,41,2287,17,0.482,
4852,40,82,60,42,2285,17,0.488,
4853,40,82,60,42,2285,17,0.488,
4854,40,82,60,42,2316,19,0.488,
4855,40,82,60,42,2314,19,0.488,
4856,40,82,60,42,2313,19,0.488,
4857,40,82,60,42,2316,19,0.488,
4858,40,82,60,42,2314,19,0.488,
4859,40,82,60,42,2313,19,0.488,
4860,40,82,60,42,2316,19,0.488,
4861,40,82,60,42,2314,19,0.488,
4862,40,82,60,42,2313,19,0.488,
4863,40,82,60,42,2316,19,0.488,
4864,40,82,60,42,2314,19,0.488,
4865,40,82,60,42,2313,19,0.488,
4866,40,82,60,42,2316,19,0.488,
4867,40,82,60,42,2314,19,0.488,
4868,40,82,60,42,2313,19,0.488,
4869,40,82,60,42,2316,19,0.488,
4870,40,82,60,42,2314,19,0.488,
4871,40,82,60,42,2313,19,0.488,
4872,40,82,60,42,2316,19,0.488,
4873,40,82,60,42,2314,19,0.488,
4874,40,82,60,42,2313,19,0.488,
4875,40,82,60,42,2290,18,0.488,
4876,40,82,60,42,2292,19,0.488,
4877,40,82,60,42,2295,19,0.488,
4878,40,82,60,42,2292,19,0.488,
4879,40,81,60,43,2283,17,0.494,
4880,40,77,60,47,2275,17,0.519,
4881,40,72,60,52,2263,17,0.556,
4882,40,72,60,52,2224,17,0.556,
4883,40,72,60,52,2209,17,0.556,
4884,40,72,60,52,2209,17,0.556,
4885,40,72,60,52,2209,17,0.556,
4886,40,72,60,52,2209,17,0.556,
4887,40,72,60,52,2209,17,0.556,
4888,40,72,60,52,2209,17,0.556,
4889,40,72,60,52,2209,17,0.556,
4890,40,72,60,52,2209,17,0.556,
4891,40,72,60,52,2198,16,0.556,
4892,40,72,60,52,2189,16,0.556,
4893,40,72,60,52,2189,16,0.556,
4894,40,72,60,52,2182,17,0.556,
4895,40,72,60,52,2152,17,0.556,
4896,40,72,60,52,2136,13,0.556,
4897,40,72,60,52,2136,13,0.556,
4898,40,72,60,52,2232,17,0.556,
4899,40,72,60,52,2301,21,0.556,
4900,41,73,60,51,2368,23,0.562,
4901,40,74,60,50,2384,23,0.541,
4902,40,74,60,50,2384,23,0.541,
4903,36,74,60,50,2102,23,0.486,
4904,35,74,59,50,1971,23,0.473,
4905,32,67,62,50,1529,25,0.478,
4906,39,66,55,50,1403,22,0.591,
4907,33,66,61,50,1304,22,0.500,
4908,32,66,62,50,1194,22,0.485,
4909,30,66,64,50,1156,19,0.455,
4910,28,66,66,50,1103,20,0.424,
4911,24,66,70,50,1083,21,0.364,
4912,29,58,63,53,923,21,0.500,
4913,30,58,62,53,948,21,0.517,
4914,31,58,61,54,971,21,0.534,
4915,30,58,62,55,948,21,0.517,
4916,29,57,63,62,919,21,0.509,
4917,30,41,62,78,734,18,0.732,
4918,31,23,61,96,442,12,1.348,
4919,14,7,72,112,56,3,2.000,
4920,28,57,67,51,951,26,0.491,
4921,27,57,67,51,910,26,0.474,
4922,28,57,67,51,951,26,0.491,
4923,29,57,67,52,988,26,0.509,
4924,28,57,67,56,951,26,0.491,
4925,25,49,69,70,806,26,0.510,
4926,27,31,67,88,601,21,0.871,
4927,24,9,68,110,109,6,2.667,
4928,29,58,68,53,923,21,0.500,
4929,30,58,68,53,948,21,0.517,
4930,31,58,68,54,971,21,0.534,
4931,30,58,68,55,948,21,0.517,
4932,29,57,68,62,919,21,0.509,
4933,30,41,68,78,734,18,0.732,
4934,31,23,68,96,442,12,1.348,
4935,14,7,74,112,56,3,2.000,
4936,28,57,65,51,951,26,0.491,
4937,27,57,66,51,910,26,0.474,
4938,28,57,65,51,951,26,0.491,
4939,29,57,64,52,988,26,0.509,
4940,28,57,65,56,951,26,0.491,
4941,25,49,66,70,806,26,0.510,
4942,27,31,66,88,601,21,0.871,
4943,24,9,68,110,109,6,2.667,
4944,40,59,65,29,994,24,0.678,
4945,40,59,65,28,994,24,0.678,
4946,40,59,65,27,994,24,0.678,
4947,40,59,65,28,994,24,0.678,
4948,40,59,65,29,994,24,0.678,
4949,40,59,65,30,994,24,0.678,
4950,40,59,65,31,994,24,0.678,
4951,40,59,65,30,994,24,0.678,
4952,40,47,59,34,868,29,0.851,
4953,40,47,59,33,868,29,0.851,
4954,40,47,59,32,868,29,0.851,
4955,40,47,59,33,868,29,0.851,
4956,40,47,59,34,868,29,0.851,
4957,40,47,59,35,868,29,0.851,
4958,40,47,59,36,868,29,0.851,
4959,40,47,59,35,868,29,0.851,
4960,40,59,55,29,994,24,0.678,
4961,40,59,55,28,994,24,0.678,
4962,40,59,55,27,994,24,0.678,
4963,40,59,55,28,994,24,0.678,
4964,40,59,55,29,994,24,0.678,
4965,40,59,55,30,994,24,0.678,
4966,40,59,55,31,994,24,0.678,
4967,40,59,55,30,994,24,0.678,
4968,40,47,61,34,868,29,0.851,
4969,40,47,61,33,868,29,0.851,
4970,40,47,61,32,868,29,0.851,
4971,40,47,61,33,868,29,0.851,
4972,40,47,61,34,868,29,0.851,
4973,40,47,61,35,868,29,0.851,
4974,40,47,61,36,868,29,0.851,
4975,40,47,61,35,868,29,0.851,
4976,26,15,72,71,280,2,1.733,
4977,34,13,72,71,312,2,2.615,
4978,28,13,72,71,283,2,2.154,
4979,28,13,72,71,275,2,2.154,
4980,28,13,72,71,274,2,2.154,
4981,28,13,72,71,274,2,2.154,
4982,28,13,72,71,274,2,2.154,
4983,28,13,72,71,274,2,2.154,
4984,28,13,72,71,275,2,2.154,
4985,28,13,72,71,283,2,2.154,
4986,34,13,72,71,312,2,2.615,
4987,26,15,72,71,280,2,1.733,
4988,23,62,70,53,897,22,0.371,
4989,27,63,69,52,940,22,0.429,
4990,23,62,70,53,952,22,0.371,
4991,23,61,70,54,939,22,0.377,
4992,23,62,70,53,952,22,0.371,
4993,23,61,70,54,939,22,0.377,
4994,23,62,70,53,952,22,0.371,
4995,23,61,70,54,939,22,0.377,
4996,23,62,70,53,952,22,0.371,
4997,23,61,70,54,939,22,0.377,
4998,26,62,70,53,939,22,0.419,
4999,23,62,70,53,897,22,0.371,
5000,32,17,70,69,352,2,1.882,
5001,32,19,70,69,392,2,1.684,
5002,32,17,70,69,360,2,1.882,
5003,32,17,70,69,360,2,1.882,
5004,32,17,70,69,359,2,1.882,
5005,32,17,70,69,358,2,1.882,
5006,32,17,70,69,358,2,1.882,
5007,32,17,70,69,359,2,1.882,
5008,32,17,70,69,360,2,1.882,
5009,32,17,70,69,360,2,1.882,
5010,32,19,70,69,393,2,1.684,
5011,32,17,70,69,352,2,1.882,
5012,23,61,67,55,883,27,0.377,
5013,23,62,68,54,843,27,0.371,
5014,23,61,67,55,847,23,0.377,
5015,23,60,67,56,840,23,0.383,
5016,23,61,67,55,847,23,0.377,
5017,23,60,67,56,840,23,0.383,
5018,23,61,67,55,847,23,0.377,
5019,23,60,67,56,840,23,0.383,
5020,23,61,67,55,847,23,0.377,
5021,23,60,67,56,840,23,0.383,
5022,23,61,67,55,845,27,0.377,
5023,23,61,67,55,883,27,0.377,
5024,32,14,70,71,270,2,2.286,
5025,39,13,63,71,306,2,3.000,
5026,32,13,70,71,281,2,2.462,
5027,33,13,69,71,272,2,2.538,
5028,32,13,70,71,272,2,2.462,
5029,32,13,70,71,273,2,2.462,
5030,32,13,70,71,273,2,2.462,
5031,32,13,70,71,272,2,2.462,
5032,33,13,69,71,272,2,2.538,
5033,32,13,70,71,279,2,2.462,
5034,39,13,63,71,306,2,3.000,
5035,32,14,70,71,270,2,2.286,
5036,23,62,67,53,897,22,0.371,
5037,27,63,64,52,940,22,0.429,
5038,23,62,67,53,952,22,0.371,
5039,23,61,67,54,939,22,0.377,
5040,23,62,67,53,952,22,0.371,
5041,23,61,67,54,939,22,0.377,
5042,23,62,67,53,952,22,0.371,
5043,23,61,67,54,939,22,0.377,
5044,23,62,67,53,952,22,0.371,
5045,23,61,67,54,939,22,0.377,
5046,26,62,64,53,939,22,0.419,
5047,23,62,67,53,897,22,0.371,
5048,29,18,70,69,290,2,1.611,
5049,26,18,73,69,310,2,1.444,
5050,26,18,73,69,284,2,1.444,
5051,26,18,73,69,279,2,1.444,
5052,26,18,73,69,280,2,1.444,
5053,26,18,73,69,280,2,1.444,
5054,26,18,73,69,280,2,1.444,
5055,26,18,73,69,280,2,1.444,
5056,26,18,73,69,279,2,1.444,
5057,26,18,73,69,284,2,1.444,
5058,26,18,73,69,310,2,1.444,
5059,29,18,70,69,290,2,1.611,
5060,23,61,70,55,883,27,0.377,
5061,23,62,69,54,843,27,0.371,
5062,23,61,70,55,847,23,0.377,
5063,23,60,70,56,840,23,0.383,
5064,23,61,70,55,847,23,0.377,
5065,23,60,70,56,840,23,0.383,
5066,23,61,70,55,847,23,0.377,
5067,23,60,70,56,840,23,0.383,
5068,23,61,70,55,847,23,0.377,
5069,23,60,70,56,840,23,0.383,
5070,23,61,70,55,845,27,0.377,
5071,23,61,70,55,883,27,0.377,
5072,27,15,71,71,286,2,1.800,
5073,32,15,72,69,320,2,2.133,
5074,29,14,73,70,300,2,2.071,
5075,28,14,73,70,289,2,2.000,
5076,29,14,73,70,300,2,2.071,
5077,29,15,73,69,336,2,1.933,
5078,31,17,73,67,360,2,1.824,
5079,32,17,73,67,357,2,1.882,
5080,32,17,73,67,359,2,1.882,
5081,33,17,73,67,362,2,1.941,
5082,33,17,73,67,361,2,1.941,
5083,33,17,73,67,362,2,1.941,
5084,33,17,73,67,361,2,1.941,
5085,33,17,73,67,362,2,1.941,
5086,40,15,62,69,344,2,2.667,
5087,40,15,62,69,350,2,2.667,
5088,39,15,63,69,347,2,2.600,
5089,33,14,69,70,335,2,2.357,
5090,32,13,70,71,330,2,2.462,
5091,32,13,70,71,314,2,2.462,
5092,32,13,70,71,330,2,2.462,
5093,37,14,65,70,320,2,2.643,
5094,32,14,70,71,268,2,2.286,
5095,23,62,70,53,897,22,0.371,
5096,24,62,70,53,908,22,0.387,
5097,24,60,70,55,899,22,0.400,
5098,24,60,70,55,893,22,0.400,
5099,24,60,70,55,899,22,0.400,
5100,23,62,70,53,913,24,0.371,
5101,28,62,70,53,969,25,0.452,
5102,28,62,70,53,971,25,0.452,
5103,29,63,69,52,974,24,0.460,
5104,30,63,68,52,972,24,0.476,
5105,33,63,68,52,994,24,0.524,
5106,34,63,68,52,999,24,0.540,
5107,36,63,68,52,1002,24,0.571,
5108,38,63,68,52,1009,24,0.603,
5109,29,63,69,52,974,24,0.460,
5110,28,62,70,53,971,25,0.452,
5111,28,62,70,53,969,25,0.452,
5112,23,62,70,53,913,24,0.371,
5113,24,60,70,55,899,22,0.400,
5114,24,60,70,55,893,22,0.400,
